"SoundID","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_new_touch_response","count_delay_1","count_experiment","count_logger","count_new_OMMConditioner","count_new_loop","count_new_repeat_cycle","count_new_touch_response","count_sound","count_start_button","count_trial_sequence","cursor_roi","cursor_x","cursor_y","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_new_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_new_touch_response","response_time","response_time_new_touch_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_delay_1","time_experiment","time_logger","time_new_OMMConditioner","time_new_loop","time_new_repeat_cycle","time_new_touch_response","time_sound","time_start_button","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"123","38.095238095238095","38.095238095238095","3763402.095238095","3763402.095238095","black","no","legacy","legacy","legacy","0","relative","0","0","20","0","20","NA","0","20","20","20","20","20","undefined","-150","-232","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","20","20","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","2","2","5608","5608","2","legacy","1024","2","48000","-16","experiment","0","even","79029113","895","79061191","79027111","898","NA","79055582","79029112","79055582","79055580","OMM Match to sample","8","79031444","21","yes","1024"
"129","36.36363636363637","36.36363636363637","3593008.8636363638","3593008.8636363638","black","no","legacy","legacy","legacy","0","relative","0","0","21","0","21","NA","0","21","21","21","21","21","undefined","495","351","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","21","21","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","16","16","14751","14751","2","legacy","1024","2","48000","-16","experiment","0","even","79029113","895","79075974","79027111","898","NA","79061223","79029112","79061223","79061221","OMM Match to sample","8","79046195","22","yes","1024"
"100","39.130434782608695","39.130434782608695","3437376.434782609","3437376.434782609","black","no","legacy","legacy","legacy","0","relative","1","1","22","0","22","NA","0","22","22","22","22","22","undefined","-203","36","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","22","22","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","10","10","13463","13463","2","legacy","1024","2","48000","-16","experiment","0","even","79091473","895","79092973","79089471","898","NA","79076007","79091472","79076007","79076006","OMM Match to sample","9","79059658","23","yes","1024"
"111","37.5","37.5","3295331.25","3295331.25","black","no","legacy","legacy","legacy","0","relative","0","0","23","0","23","NA","0","23","23","23","23","23","undefined","-310","-181","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","23","23","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","5","5","28292","28292","2","legacy","1024","2","48000","-16","experiment","0","even","79091473","895","79121323","79089471","898","NA","79093030","79091472","79093030","79093028","OMM Match to sample","9","79087950","24","yes","1024"
"137","40","40","3166155.44","3166155.44","black","no","legacy","legacy","legacy","0","relative","1","1","24","0","24","NA","0","24","24","24","24","24","undefined","246","-151","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","24","24","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","7","7","65936","65936","2","legacy","1024","2","48000","-16","experiment","0","even","79189297","895","79190797","79187295","898","NA","79121358","79189296","79121358","79121357","OMM Match to sample","10","79153886","25","yes","1024"
"141","38.46153846153846","38.46153846153846","3045638.730769231","3045638.730769231","black","no","legacy","legacy","legacy","0","relative","0","0","25","0","25","NA","0","25","25","25","25","25","undefined","-341","19","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","25","25","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","9","9","32721","32721","2","legacy","1024","2","48000","-16","experiment","0","even","79189297","895","79223563","79187295","898","NA","79190841","79189296","79190841","79190839","OMM Match to sample","10","79186607","26","yes","1024"
"113","37.03703703703704","37.03703703703704","2933473.888888889","2933473.888888889","black","no","legacy","legacy","legacy","0","relative","0","0","26","0","26","NA","0","26","26","26","26","26","undefined","-336","-211","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","26","26","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","1","1","17188","17188","2","legacy","1024","2","48000","-16","experiment","0","even","79189297","895","79240786","79187295","898","NA","79223598","79189296","79223598","79223597","OMM Match to sample","10","79203795","27","yes","1024"
"123","39.285714285714285","39.285714285714285","2829082.035714286","2829082.035714286","black","no","legacy","legacy","legacy","0","relative","1","1","27","0","27","NA","0","27","27","27","27","27","undefined","58","27","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","27","27","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","11","11","10502","10502","2","legacy","1024","2","48000","-16","experiment","0","even","79253322","895","79254822","79251319","898","NA","79240816","79253321","79240816","79240815","OMM Match to sample","11","79214297","28","yes","1024"
"147","37.93103448275862","37.93103448275862","2732564.4482758623","2732564.4482758623","black","no","legacy","legacy","legacy","0","relative","0","0","28","0","28","NA","0","28","28","28","28","28","undefined","443","-210","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","28","28","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","4","4","30072","30072","2","legacy","1024","2","48000","-16","experiment","0","even","79253322","895","79284935","79251319","898","NA","79254862","79253321","79254862","79254860","OMM Match to sample","11","79244369","29","yes","1024"
"137","36.666666666666664","36.666666666666664","2642334.2","2642334.2","black","no","legacy","legacy","legacy","0","relative","0","0","29","0","29","NA","0","29","29","29","29","29","undefined","-229","-193","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","29","29","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","2","2","25657","25657","2","legacy","1024","2","48000","-16","experiment","0","even","79253322","895","79310626","79251319","898","NA","79284969","79253321","79284969","79284968","OMM Match to sample","11","79270026","30","yes","1024"
